start_time,duration,transaction_name,user_count,success,failure_message,cold,latency,function,invoke_time,activation_id
2021-11-11 12:14:31,1955,cham_100-1636650871.1897597,40,True,False : 1.9545445442199707 : 15e01850652c4f72a01850652c5f72db,False,1.9545445442199707,cham_100,1636650871.1897597,15e01850652c4f72a01850652c5f72db
2021-11-11 12:14:26,6629,aes_100-1636650866.778734,15,True,True : 6.628546476364136 : d0290399d11b4b98a90399d11b0b98cb,True,6.628546476364136,aes_100,1636650866.778734,d0290399d11b4b98a90399d11b0b98cb
2021-11-11 12:14:33,281,json_150-1636650873.1994612,50,True,False : 0.28121399879455566 : c7786fec7d2d414ab86fec7d2da14ae6,False,0.28121399879455566,json_150,1636650873.1994612,c7786fec7d2d414ab86fec7d2da14ae6
2021-11-11 12:14:26,7532,gzip_75-1636650866.1817625,15,True,True : 7.532209396362305 : d9c8e8956d4d4de788e8956d4d9de784,True,7.532209396362305,gzip_75,1636650866.1817625,d9c8e8956d4d4de788e8956d4d9de784
2021-11-11 12:14:32,1981,json_75-1636650872.192466,45,True,True : 1.9812026023864746 : 7f184123493342f49841234933a2f4a3,True,1.9812026023864746,json_75,1636650872.192466,7f184123493342f49841234933a2f4a3
2021-11-11 12:14:33,249,hello_75-1636650873.965582,50,True,False : 0.24907255172729492 : bd80f3b21823442b80f3b21823e42b9e,False,0.24907255172729492,hello_75,1636650873.965582,bd80f3b21823442b80f3b21823e42b9e
2021-11-11 12:14:34,183,hello_100-1636650874.200476,55,True,False : 0.1827399730682373 : 6ec6db1edd3d47e186db1edd3d37e147,False,0.1827399730682373,hello_100,1636650874.200476,6ec6db1edd3d47e186db1edd3d37e147
2021-11-11 12:14:34,197,lin_pack_150-1636650874.1977363,55,True,False : 0.19724369049072266 : 1742bd0aae2f4cbf82bd0aae2f9cbf38,False,0.19724369049072266,lin_pack_150,1636650874.1977363,1742bd0aae2f4cbf82bd0aae2f9cbf38
2021-11-11 12:14:34,267,hello_150-1636650874.6458402,55,True,False : 0.2671198844909668 : 515a9790781f4a839a9790781fba83e7,False,0.2671198844909668,hello_150,1636650874.6458402,515a9790781f4a839a9790781fba83e7
2021-11-11 12:14:25,9925,lin_pack_100-1636650865.1829405,10,True,True : 9.92467975616455 : 1b8997bd11964bdc8997bd11964bdcc5,True,9.92467975616455,lin_pack_100,1636650865.1829405,1b8997bd11964bdc8997bd11964bdcc5
2021-11-11 12:14:35,267,lin_pack_150-1636650875.5237758,60,True,False : 0.26688551902770996 : 6d5ff849572a4d7e9ff849572aad7e8b,False,0.26688551902770996,lin_pack_150,1636650875.5237758,6d5ff849572a4d7e9ff849572aad7e8b
2021-11-11 12:14:29,6287,float_75-1636650869.776198,30,True,True : 6.287207126617432 : 917ac0840f14491cbac0840f14391ccc,True,6.287207126617432,float_75,1636650869.776198,917ac0840f14491cbac0840f14391ccc
2021-11-11 12:14:28,7682,gzip_150-1636650868.3859172,25,True,True : 7.682056188583374 : fa5c2e2906c242299c2e2906c2d2292f,True,7.682056188583374,gzip_150,1636650868.3859172,fa5c2e2906c242299c2e2906c2d2292f
2021-11-11 12:14:36,491,float_75-1636650876.2052898,65,True,False : 0.49146604537963867 : 65016bc19bc94a81816bc19bc9da81df,False,0.49146604537963867,float_75,1636650876.2052898,65016bc19bc94a81816bc19bc9da81df
2021-11-11 12:14:25,11566,cnn_150-1636650865.181132,10,True,True : 11.565930366516113 : 2aef7a8d846947ceaf7a8d8469c7cee7,True,11.565930366516113,cnn_150,1636650865.181132,2aef7a8d846947ceaf7a8d8469c7cee7
2021-11-11 12:14:30,6728,cnn_100-1636650870.1917036,35,True,True : 6.728320360183716 : 40f49e77edb04a63b49e77edb04a6347,True,6.728320360183716,cnn_100,1636650870.1917036,40f49e77edb04a63b49e77edb04a6347
2021-11-11 12:14:25,11864,image_40-1636650865.1793263,10,True,True : 11.864480257034302 : 7e6c2a7656584f91ac2a765658ef9158,True,11.864480257034302,image_40,1636650865.1793263,7e6c2a7656584f91ac2a765658ef9158
2021-11-11 12:14:36,847,hello_100-1636650876.2063546,65,True,False : 0.8468770980834961 : b13937a243064194b937a243060194e4,False,0.8468770980834961,hello_100,1636650876.2063546,b13937a243064194b937a243060194e4
2021-11-11 12:14:35,1521,gzip_100-1636650875.6988266,60,True,True : 1.5208938121795654 : f3d2ed644c3f4def92ed644c3f2defb5,True,1.5208938121795654,gzip_100,1636650875.6988266,f3d2ed644c3f4def92ed644c3f2defb5
2021-11-11 12:14:37,290,json_100-1636650877.2073488,70,True,False : 0.2897050380706787 : 9eb40e57c2664263b40e57c266f263c5,False,0.2897050380706787,json_100,1636650877.2073488,9eb40e57c2664263b40e57c266f263c5
2021-11-11 12:14:37,292,json_150-1636650877.2060192,70,True,False : 0.2923882007598877 : 89377536ca9347ccb77536ca9327cc13,False,0.2923882007598877,json_150,1636650877.2060192,89377536ca9347ccb77536ca9327cc13
2021-11-11 12:14:37,316,float_150-1636650877.2090273,70,True,False : 0.3158845901489258 : d9890904be8b4c11890904be8bfc1154,False,0.3158845901489258,float_150,1636650877.2090273,d9890904be8b4c11890904be8bfc1154
2021-11-11 12:14:36,1050,cham_100-1636650876.6980293,65,True,False : 1.049583911895752 : 62a4f6d032b847baa4f6d032b827ba34,False,1.049583911895752,cham_100,1636650876.6980293,62a4f6d032b847baa4f6d032b827ba34
2021-11-11 12:14:37,704,json_150-1636650877.0736132,65,True,False : 0.7044739723205566 : 57050affd26c4306850affd26ca306cc,False,0.7044739723205566,json_150,1636650877.0736132,57050affd26c4306850affd26ca306cc
2021-11-11 12:14:37,918,gzip_150-1636650877.0945227,65,True,False : 0.9183354377746582 : 7adb8eb01cc447d99b8eb01cc477d986,False,0.9183354377746582,gzip_150,1636650877.0945227,7adb8eb01cc447d99b8eb01cc477d986
2021-11-11 12:14:37,195,hello_150-1636650877.976813,70,True,False : 0.1947312355041504 : 4e5c0e69eec44faf9c0e69eec43faf3a,False,0.1947312355041504,hello_150,1636650877.976813,4e5c0e69eec44faf9c0e69eec43faf3a
2021-11-11 12:14:37,437,float_150-1636650877.876759,70,True,False : 0.43711209297180176 : ab10652be04444b890652be04464b873,False,0.43711209297180176,float_150,1636650877.876759,ab10652be04444b890652be04464b873
2021-11-11 12:14:26,12374,lin_pack_100-1636650866.1827037,15,True,True : 12.373505115509033 : 17ba9bba4e854b05ba9bba4e858b051d,True,12.373505115509033,lin_pack_100,1636650866.1827037,17ba9bba4e854b05ba9bba4e858b051d
2021-11-11 12:14:38,210,lin_pack_150-1636650878.4784453,70,True,False : 0.20978283882141113 : fce6cac7b3784f0da6cac7b3780f0d88,False,0.20978283882141113,lin_pack_150,1636650878.4784453,fce6cac7b3784f0da6cac7b3780f0d88
2021-11-11 12:14:38,762,aes_150-1636650878.1965349,70,True,False : 0.7621650695800781 : d495b54581854b9d95b54581858b9d30,False,0.7621650695800781,aes_150,1636650878.1965349,d495b54581854b9d95b54581858b9d30
2021-11-11 12:14:38,1293,lin_pack_100-1636650878.1374474,70,True,False : 1.2928788661956787 : 2e27ed4057364d49a7ed4057365d493c,False,1.2928788661956787,lin_pack_100,1636650878.1374474,2e27ed4057364d49a7ed4057365d493c
2021-11-11 12:14:39,293,float_150-1636650879.6904519,70,True,False : 0.2929081916809082 : 2bd73af68f8449b5973af68f8469b5db,False,0.2929081916809082,float_150,1636650879.6904519,2bd73af68f8449b5973af68f8469b5db
2021-11-11 12:14:39,1032,cham_100-1636650879.334278,70,True,False : 1.032001256942749 : 37da3507674748ce9a35076747f8ce2d,False,1.032001256942749,cham_100,1636650879.334278,37da3507674748ce9a35076747f8ce2d
2021-11-11 12:14:31,9352,lin_pack_75-1636650871.1914876,40,True,True : 9.351711988449097 : f57e257085274648be25708527264876,True,9.351711988449097,lin_pack_75,1636650871.1914876,f57e257085274648be25708527264876
2021-11-11 12:14:29,11492,video_100-1636650869.187143,30,True,True : 11.492267370223999 : 8fcbc45933b84f558bc45933b80f55c6,True,11.492267370223999,video_100,1636650869.187143,8fcbc45933b84f558bc45933b80f55c6
2021-11-11 12:14:38,1992,cnn_100-1636650878.9360828,70,True,False : 1.9922688007354736 : f2a90b53370b4acfa90b53370bdacf71,False,1.9922688007354736,cnn_100,1636650878.9360828,f2a90b53370b4acfa90b53370bdacf71
2021-11-11 12:14:27,14345,dd_150-1636650867.1862705,20,True,True : 14.345065116882324 : f720bfcf556d4252a0bfcf556dd2525d,True,14.345065116882324,dd_150,1636650867.1862705,f720bfcf556d4252a0bfcf556dd2525d
2021-11-11 12:14:33,8818,dd_100-1636650873.1943212,50,True,True : 8.81773066520691 : 622a83c8cda64b4faa83c8cda60b4fe0,True,8.81773066520691,dd_100,1636650873.1943212,622a83c8cda64b4faa83c8cda60b4fe0
2021-11-11 12:14:41,569,hello_75-1636650881.5366952,70,True,False : 0.5687286853790283 : c2307d5942e04976b07d5942e0c97695,False,0.5687286853790283,hello_75,1636650881.5366952,c2307d5942e04976b07d5942e0c97695
2021-11-11 12:14:41,915,hello_150-1636650881.2168205,70,True,False : 0.914543628692627 : a3633079af4242b5a33079af42c2b512,False,0.914543628692627,hello_150,1636650881.2168205,a3633079af4242b5a33079af42c2b512
2021-11-11 12:14:41,1093,lin_pack_150-1636650881.3902435,70,True,False : 1.0929937362670898 : 6173b2281b7247bdb3b2281b7237bdd4,False,1.0929937362670898,lin_pack_150,1636650881.3902435,6173b2281b7247bdb3b2281b7237bdd4
2021-11-11 12:14:42,589,float_75-1636650882.270808,70,True,False : 0.58864426612854 : 3dbe6cc0148c4a6dbe6cc0148c1a6d22,False,0.58864426612854,float_75,1636650882.270808,3dbe6cc0148c4a6dbe6cc0148c1a6d22
2021-11-11 12:14:42,47,float_75-1636650882.8958478,70,True,False : 0.04702281951904297 : e768c25b59864515a8c25b5986c51506,False,0.04702281951904297,float_75,1636650882.8958478,e768c25b59864515a8c25b5986c51506
2021-11-11 12:14:42,615,gzip_100-1636650882.3968687,70,True,False : 0.615013599395752 : 321a0ae9344142589a0ae93441a2582a,False,0.615013599395752,gzip_100,1636650882.3968687,321a0ae9344142589a0ae93441a2582a
2021-11-11 12:14:34,9374,dd_40-1636650874.084253,50,True,True : 9.374045610427856 : c2d5119f52dc4d8d95119f52dc3d8dbe,True,9.374045610427856,dd_40,1636650874.084253,c2d5119f52dc4d8d95119f52dc3d8dbe
2021-11-11 12:14:29,14338,image_75-1636650869.1916356,30,True,True : 14.337769031524658 : 6846911a213b427b86911a213ba27b42,True,14.337769031524658,image_75,1636650869.1916356,6846911a213b427b86911a213ba27b42
2021-11-11 12:14:43,669,gzip_100-1636650883.0935388,70,True,False : 0.6687672138214111 : 161ee48cd03746099ee48cd03796094a,False,0.6687672138214111,gzip_100,1636650883.0935388,161ee48cd03746099ee48cd03796094a
2021-11-11 12:14:38,5369,float_40-1636650878.43043,70,True,True : 5.369183540344238 : f8e4be5ce86946c6a4be5ce86966c6aa,True,5.369183540344238,float_40,1636650878.43043,f8e4be5ce86946c6a4be5ce86966c6aa
2021-11-11 12:14:42,1229,aes_100-1636650882.5776582,70,True,False : 1.2290937900543213 : d221cd429de5496ba1cd429de5296bbd,False,1.2290937900543213,aes_100,1636650882.5776582,d221cd429de5496ba1cd429de5296bbd
2021-11-11 12:14:29,14752,cham_150-1636650869.1849709,30,True,True : 14.751896619796753 : 57dd1cee5ad140549d1cee5ad1005416,True,14.751896619796753,cham_150,1636650869.1849709,57dd1cee5ad140549d1cee5ad1005416
2021-11-11 12:14:42,1888,gzip_40-1636650882.3885942,70,True,True : 1.8876049518585205 : 41b06b1d9f164a3cb06b1d9f16aa3c9e,True,1.8876049518585205,gzip_40,1636650882.3885942,41b06b1d9f164a3cb06b1d9f16aa3c9e
2021-11-11 12:14:44,235,float_150-1636650884.1085832,70,True,False : 0.2351994514465332 : 7241c7726e6049c381c7726e60f9c3d8,False,0.2351994514465332,float_150,1636650884.1085832,7241c7726e6049c381c7726e60f9c3d8
2021-11-11 12:14:44,268,hello_150-1636650884.6644785,70,True,False : 0.267564058303833 : 2afc447ab402474bbc447ab402a74b8b,False,0.267564058303833,hello_150,1636650884.6644785,2afc447ab402474bbc447ab402a74b8b
2021-11-11 12:14:44,886,gzip_40-1636650884.6662524,70,True,False : 0.8864281177520752 : b371379f3fa14af9b1379f3fa1eaf93b,False,0.8864281177520752,gzip_40,1636650884.6662524,b371379f3fa14af9b1379f3fa1eaf93b
2021-11-11 12:14:45,224,hello_150-1636650885.6692152,70,True,False : 0.2239665985107422 : ddc87090c1954bde887090c1959bde29,False,0.2239665985107422,hello_150,1636650885.6692152,ddc87090c1954bde887090c1959bde29
2021-11-11 12:14:34,11089,train_40-1636650874.928335,55,True,True : 11.08909797668457 : edb049f1c0c1464eb049f1c0c1064e93,True,11.08909797668457,train_40,1636650874.928335,edb049f1c0c1464eb049f1c0c1064e93
2021-11-11 12:14:27,18956,dd_75-1636650867.185205,20,True,True : 18.95602321624756 : c18fd051f96b46c58fd051f96be6c594,True,18.95602321624756,dd_75,1636650867.185205,c18fd051f96b46c58fd051f96be6c594
2021-11-11 12:14:39,6933,dd_100-1636650879.3746684,70,True,True : 6.932946443557739 : 436a51bd9c6a4e8faa51bd9c6a0e8f17,True,6.932946443557739,dd_100,1636650879.3746684,436a51bd9c6a4e8faa51bd9c6a0e8f17
2021-11-11 12:14:43,2875,cnn_100-1636650883.5958183,70,True,False : 2.87515926361084 : 262f51aae2424d8faf51aae2426d8f55,False,2.87515926361084,cnn_100,1636650883.5958183,262f51aae2424d8faf51aae2426d8f55
2021-11-11 12:14:45,892,cham_100-1636650885.7456472,70,True,False : 0.8923099040985107 : 0dfb7a9052cc43adbb7a9052cc83ad5c,False,0.8923099040985107,cham_100,1636650885.7456472,0dfb7a9052cc43adbb7a9052cc83ad5c
2021-11-11 12:14:44,2188,aes_100-1636650884.6969373,70,True,False : 2.18806791305542 : 7d54d1b389cf4e1394d1b389cf6e131c,False,2.18806791305542,aes_100,1636650884.6969373,7d54d1b389cf4e1394d1b389cf6e131c
2021-11-11 12:14:31,16062,cham_100-1636650871.196285,40,True,True : 16.06188178062439 : a587c313bd694cd887c313bd690cd8f0,True,16.06188178062439,cham_100,1636650871.196285,a587c313bd694cd887c313bd690cd8f0
2021-11-11 12:14:30,16516,image_150-1636650870.765484,35,True,True : 16.515835762023926 : 45941c5bb4204924941c5bb4202924e9,True,16.515835762023926,image_150,1636650870.765484,45941c5bb4204924941c5bb4202924e9
2021-11-11 12:14:46,811,aes_150-1636650886.7056038,70,True,False : 0.8106613159179688 : 981c84daf9f5494f9c84daf9f5c94f2d,False,0.8106613159179688,aes_150,1636650886.7056038,981c84daf9f5494f9c84daf9f5c94f2d
2021-11-11 12:14:47,337,json_40-1636650887.4638202,70,True,False : 0.33687925338745117 : f3f87d4eda904755b87d4eda90475562,False,0.33687925338745117,json_40,1636650887.4638202,f3f87d4eda904755b87d4eda90475562
2021-11-11 12:14:47,762,gzip_150-1636650887.106779,70,True,False : 0.7623188495635986 : 570c1dca37bc4b1f8c1dca37bc4b1fd6,False,0.7623188495635986,gzip_150,1636650887.106779,570c1dca37bc4b1f8c1dca37bc4b1fd6
2021-11-11 12:14:26,21364,train_100-1636650866.7388177,15,True,True : 21.36394739151001 : b14e1a3e4db145948e1a3e4db1f594fb,True,21.36394739151001,train_100,1636650866.7388177,b14e1a3e4db145948e1a3e4db1f594fb
2021-11-11 12:14:48,232,json_150-1636650888.0187056,70,True,False : 0.23169398307800293 : 7430f52179ab46beb0f52179ab76be6d,False,0.23169398307800293,json_150,1636650888.0187056,7430f52179ab46beb0f52179ab76be6d
2021-11-11 12:14:48,306,lin_pack_40-1636650888.0899491,70,True,False : 0.30647921562194824 : 07401fa1cddc48ee801fa1cddc28ee90,False,0.30647921562194824,lin_pack_40,1636650888.0899491,07401fa1cddc48ee801fa1cddc28ee90
2021-11-11 12:14:46,1948,dd_100-1636650886.7254303,70,True,False : 1.948120355606079 : 553e100bfb324402be100bfb32640238,False,1.948120355606079,dd_100,1636650886.7254303,553e100bfb324402be100bfb32640238
2021-11-11 12:14:48,660,aes_150-1636650888.3058095,70,True,False : 0.659635066986084 : f3376afe059548b5b76afe059548b55f,False,0.659635066986084,aes_150,1636650888.3058095,f3376afe059548b5b76afe059548b55f
2021-11-11 12:14:46,3151,cnn_150-1636650886.2312553,70,True,False : 3.1509695053100586 : 6ab7b2f0d76b4051b7b2f0d76b405138,False,3.1509695053100586,cnn_150,1636650886.2312553,6ab7b2f0d76b4051b7b2f0d76b405138
2021-11-11 12:14:34,15089,train_150-1636650874.2948577,55,True,True : 15.089166641235352 : 4c440b4c427c462f840b4c427c162fcd,True,15.089166641235352,train_150,1636650874.2948577,4c440b4c427c462f840b4c427c162fcd
2021-11-11 12:14:27,22210,train_100-1636650867.1841977,20,True,True : 22.209638357162476 : 8ee5c9cafcf14cdda5c9cafcf1acdde0,True,22.209638357162476,train_100,1636650867.1841977,8ee5c9cafcf14cdda5c9cafcf1acdde0
2021-11-11 12:14:49,252,hello_150-1636650889.2499363,70,True,False : 0.2516169548034668 : 0bac270022964c9cac270022965c9c43,False,0.2516169548034668,hello_150,1636650889.2499363,0bac270022964c9cac270022965c9c43
2021-11-11 12:14:28,21697,train_100-1636650868.1884773,25,True,True : 21.69663166999817 : 277e97c01097457ebe97c01097e57ef1,True,21.69663166999817,train_100,1636650868.1884773,277e97c01097457ebe97c01097e57ef1
2021-11-11 12:14:27,23391,dd_150-1636650867.183147,20,True,True : 23.390939474105835 : c44c2c617801454b8c2c617801154b5e,True,23.390939474105835,dd_150,1636650867.183147,c44c2c617801454b8c2c617801154b5e
2021-11-11 12:14:48,2133,cham_100-1636650888.442886,70,True,False : 2.1328911781311035 : b95289bbdf7740769289bbdf77e07633,False,2.1328911781311035,cham_100,1636650888.442886,b95289bbdf7740769289bbdf77e07633
2021-11-11 12:14:30,20415,cham_150-1636650870.1866753,35,True,True : 20.415329456329346 : 8ef00036522d4908b00036522d190841,True,20.415329456329346,cham_150,1636650870.1866753,8ef00036522d4908b00036522d190841
2021-11-11 12:14:30,20461,cham_75-1636650870.1908565,35,True,True : 20.461317777633667 : 81200441d1c94cffa00441d1c9fcff2b,True,20.461317777633667,cham_75,1636650870.1908565,81200441d1c94cffa00441d1c9fcff2b
2021-11-11 12:14:28,22510,cnn_75-1636650868.1869228,25,True,True : 22.51026940345764 : f40a5e18f1ac41bb8a5e18f1ace1bbf1,True,22.51026940345764,cnn_75,1636650868.1869228,f40a5e18f1ac41bb8a5e18f1ace1bbf1
2021-11-11 12:14:49,1582,dd_100-1636650889.2002046,70,True,False : 1.5819239616394043 : f01467811c5547349467811c5597343f,False,1.5819239616394043,dd_100,1636650889.2002046,f01467811c5547349467811c5597343f
2021-11-11 12:14:50,708,aes_150-1636650890.3005023,70,True,False : 0.707871675491333 : da22b2e646614af2a2b2e646614af2e4,False,0.707871675491333,aes_150,1636650890.3005023,da22b2e646614af2a2b2e646614af2e4
2021-11-11 12:14:50,1037,gzip_100-1636650890.0258203,70,True,False : 1.03704833984375 : 63f1a76f362d4433b1a76f362d543353,False,1.03704833984375,gzip_100,1636650890.0258203,63f1a76f362d4433b1a76f362d543353
2021-11-11 12:14:33,17256,lin_pack_75-1636650873.8235967,50,True,True : 17.255729913711548 : be15a8ab2e14486a95a8ab2e14c86a12,True,17.255729913711548,lin_pack_75,1636650873.8235967,be15a8ab2e14486a95a8ab2e14c86a12
2021-11-11 12:14:36,14937,video_100-1636650876.201496,65,True,True : 14.93707275390625 : 5f8f726a384548918f726a384568915e,True,14.93707275390625,video_100,1636650876.201496,5f8f726a384548918f726a384568915e
2021-11-11 12:14:48,2913,cnn_100-1636650888.269802,70,True,False : 2.9125967025756836 : 4aa0f416d331464ea0f416d331664e16,False,2.9125967025756836,cnn_100,1636650888.269802,4aa0f416d331464ea0f416d331664e16
2021-11-11 12:14:51,277,lin_pack_150-1636650891.076613,70,True,False : 0.2765538692474365 : e6f5cc0838ef4052b5cc0838efa052d9,False,0.2765538692474365,lin_pack_150,1636650891.076613,e6f5cc0838ef4052b5cc0838efa052d9
2021-11-11 12:14:50,1038,lin_pack_75-1636650890.391662,70,True,False : 1.0380895137786865 : baba937db4ef41d7ba937db4ef61d7f3,False,1.0380895137786865,lin_pack_75,1636650890.391662,baba937db4ef41d7ba937db4ef61d7f3
2021-11-11 12:14:35,16744,train_150-1636650875.200848,60,True,True : 16.744337797164917 : 7c735c7eec6a48dbb35c7eec6a58dbad,True,16.744337797164917,train_150,1636650875.200848,7c735c7eec6a48dbb35c7eec6a58dbad
2021-11-11 12:14:51,996,json_75-1636650891.14096,70,True,False : 0.9957499504089355 : 17db1c8b9ff24ddd9b1c8b9ff2eddd27,False,0.9957499504089355,json_75,1636650891.14096,17db1c8b9ff24ddd9b1c8b9ff2eddd27
2021-11-11 12:14:51,1098,json_150-1636650891.0630178,70,True,False : 1.097661018371582 : b75d1ced1cc04ebc9d1ced1cc03ebc20,False,1.097661018371582,json_150,1636650891.0630178,b75d1ced1cc04ebc9d1ced1cc03ebc20
2021-11-11 12:14:51,208,hello_150-1636650891.9545352,70,True,False : 0.20766925811767578 : 953aadc110f647debaadc110f697def6,False,0.20766925811767578,hello_150,1636650891.9545352,953aadc110f647debaadc110f697def6
2021-11-11 12:14:45,7092,cnn_100-1636650885.112709,70,True,True : 7.09154200553894 : 42acbe315a134c13acbe315a13ec1361,True,7.09154200553894,cnn_100,1636650885.112709,42acbe315a134c13acbe315a13ec1361
2021-11-11 12:14:51,1299,float_150-1636650891.2409413,70,True,False : 1.2988922595977783 : 85d06f8d91a5417e906f8d91a5417ef3,False,1.2988922595977783,float_150,1636650891.2409413,85d06f8d91a5417e906f8d91a5417ef3
2021-11-11 12:14:26,25848,video_40-1636650866.720025,15,True,True : 25.84823179244995 : d72204aa28b14a46a204aa28b11a468c,True,25.84823179244995,video_40,1636650866.720025,d72204aa28b14a46a204aa28b11a468c
